AircraftId,Date,DayOfTheWeek,AircraftType,Origin,Destination,DepartureAEST,DepartureHour,ArrivalAEST,Duration
FD601,7/07/2022,Thursday,PC12,Laverton (LVO / YLTN),Jandakot (JAD / YPJT),11:22 AM,11,1:14 PM,112
FD619,16/07/2022,Saturday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),3:12 AM,3,5:04 AM,112
FD630J,16/07/2022,Saturday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),4:41 PM,16,6:33 PM,112
FD416,8/07/2022,Friday,BE20,Mount Isa (ISA / YBMA),Mackay (MKY / YBMK),9:25 AM,9,11:18 AM,113
FD480,13/07/2022,Wednesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),10:05 AM,10,11:58 AM,113
FD602,9/07/2022,Saturday,PC12,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),11:04 AM,11,12:57 PM,113
FD607,9/07/2022,Saturday,PC12,Derby (DRB / YDBY),Newman (ZNE / YNWN),12:33 PM,12,2:26 PM,113
FD617,6/07/2022,Wednesday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),6:22 AM,6,8:15 AM,113
FD480,9/07/2022,Saturday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),11:45 AM,11,1:39 PM,114
FD602,10/07/2022,Sunday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),12:26 AM,0,2:20 AM,114
FD416,11/07/2022,Monday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),3:34 AM,3,5:29 AM,115
FD478,13/07/2022,Wednesday,BE20,Longreach (YLRE),Brisbane (BNE / YBBN),9:58 AM,9,11:53 AM,115
FD480,8/07/2022,Friday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),8:51 PM,20,10:46 PM,115
FD534,9/07/2022,Saturday,PC12,Coober Pedy (CPD / YCBP),Adelaide Int'l (ADL / YPAD),10:44 PM,22,12:39 AM,115
FD580,9/07/2022,Saturday,PC12,Coober Pedy (CPD / YCBP),Adelaide Int'l (ADL / YPAD),10:44 PM,22,12:39 AM,115
FD624J,11/07/2022,Monday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),4:17 PM,16,6:12 PM,115
FD423,16/07/2022,Saturday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),7:03 PM,19,8:59 PM,116
FD617,8/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Mount James (YMJE),8:38 PM,20,10:34 PM,116
FD629,5/07/2022,Tuesday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),8:22 PM,20,10:19 PM,117
FD849,14/07/2022,Thursday,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),12:41 PM,12,2:38 PM,117
FD423,14/07/2022,Thursday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),10:06 AM,10,12:04 PM,118
FD602,10/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),9:23 PM,21,11:21 PM,118
FD629,13/07/2022,Wednesday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),12:44 PM,12,2:42 PM,118
FD609,17/07/2022,Sunday,PC12,Broome Int'l (BME / YBRM),Broome Int'l (BME / YBRM),12:12 PM,12,2:11 PM,119
FD624J,5/07/2022,Tuesday,PC24,Port Hedland Int'l (PHE / YPPD),Jandakot (JAD / YPJT),1:23 AM,1,3:23 AM,120
FD849,18/07/2022,Monday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Tennant Creek (TCA / YTNK),12:56 PM,12,2:56 PM,120
FD489,11/07/2022,Monday,BE20,Rockhampton (ROK / YBRK),Cairns Int'l (CNS / YBCS),11:17 AM,11,1:18 PM,121
FD237,10/07/2022,Sunday,BE20,Sydney (SYD / YSSY),Broken Hill (BHQ / YBHI),4:58 PM,16,7:01 PM,123
FD630J,11/07/2022,Monday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),5:19 AM,5,7:23 AM,124
FD416,5/07/2022,Tuesday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),11:31 PM,23,1:36 AM,125
FD456,14/07/2022,Thursday,BE20,Maroochydore/Sunshine Coast (MCY / YBSU),Longreach (YLRE),1:08 PM,13,3:13 PM,125
FD619,15/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),12:17 AM,0,2:22 AM,125
FD624J,16/07/2022,Saturday,PC24,Port Hedland Int'l (PHE / YPPD),Jandakot (JAD / YPJT),3:08 PM,15,5:13 PM,125
FD617,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),2:10 AM,2,4:16 AM,126
FD629,13/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),4:45 PM,16,6:51 PM,126
FD619,17/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),11:53 AM,11,2:00 PM,127
FD619,6/07/2022,Wednesday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),2:08 PM,14,4:17 PM,129
FD629,13/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),9:44 AM,9,11:54 AM,130
FD423,10/07/2022,Sunday,B350,Townsville Int'l / RAAF (TSV / YBTL),Brisbane (BNE / YBBN),10:13 AM,10,12:25 PM,132
FD478,5/07/2022,Tuesday,BE20,Bundaberg (BDB / YBUD),Longreach (YLRE),8:14 AM,8,10:26 AM,132
FD607,4/07/2022,Monday,PC12,Derby (DRB / YDBY),Darwin Int'l / RAAF (DRW / YPDN),1:07 AM,1,3:19 AM,132
FD624J,16/07/2022,Saturday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),5:59 AM,5,8:11 AM,132
FD624J,13/07/2022,Wednesday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),12:10 AM,0,2:22 AM,132
FD608,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),1:16 AM,1,3:29 AM,133
FD608,11/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Paraburdoo (YPBO),5:22 PM,17,7:36 PM,134
FD630J,11/07/2022,Monday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),11:53 PM,23,2:08 AM,135
FD624J,9/07/2022,Saturday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),4:57 AM,4,7:15 AM,138
FD630J,15/07/2022,Friday,PC24,Jandakot (JAD / YPJT),Derby (DRB / YDBY),2:28 PM,14,4:46 PM,138
FD624J,16/07/2022,Saturday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),7:59 PM,19,10:18 PM,139
FD624J,18/07/2022,Monday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),7:51 AM,7,10:10 AM,139
FD480,11/07/2022,Monday,B350,Brisbane (BNE / YBBN),Longreach (YLRE),3:43 PM,15,6:03 PM,140
FD624J,7/07/2022,Thursday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),5:26 AM,5,7:46 AM,140
FD874,11/07/2022,Monday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Darwin Int'l / RAAF (DRW / YPDN),12:26 PM,12,2:46 PM,140
FD624J,17/07/2022,Sunday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),5:13 AM,5,7:34 AM,141
FD629,14/07/2022,Thursday,PC12,Meekatharra (MKR / YMEK),Broome Int'l (BME / YBRM),3:03 PM,15,5:24 PM,141
FD423,12/07/2022,Tuesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Horn Island (YHID),8:07 AM,8,10:29 AM,142
FD456,7/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Blackall (BKQ / YBCK),7:46 PM,19,10:08 PM,142
FD608,14/07/2022,Thursday,PC12,RAAF Learmonth (LEA / YPLM),Jandakot (JAD / YPJT),3:47 PM,15,6:09 PM,142
FD624J,5/07/2022,Tuesday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),2:12 AM,2,4:34 AM,142
FD619,13/07/2022,Wednesday,PC12,Paraburdoo (YPBO),Jandakot (JAD / YPJT),6:34 PM,18,8:57 PM,143
FD612,18/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Boolgeeda (OCM / YBGD),2:11 PM,14,4:35 PM,144
FD624J,6/07/2022,Wednesday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),4:48 AM,4,7:12 AM,144
FD456,8/07/2022,Friday,BE20,Brisbane (BNE / YBBN),Longreach (YLRE),9:17 AM,9,11:42 AM,145
FD629,14/07/2022,Thursday,PC12,Broome Int'l (BME / YBRM),Meekatharra (MKR / YMEK),11:56 PM,23,2:21 AM,145
FD624J,17/07/2022,Sunday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),9:47 PM,21,12:13 AM,146
FD423,11/07/2022,Monday,B350,Townsville Int'l / RAAF (TSV / YBTL),Horn Island (YHID),9:09 PM,21,11:36 PM,147
FD608,13/07/2022,Wednesday,PC12,Paraburdoo (YPBO),Jandakot (JAD / YPJT),12:41 PM,12,3:08 PM,147
FD630J,5/07/2022,Tuesday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),12:21 PM,12,2:48 PM,147
FD480,15/07/2022,Friday,B350,Brisbane (BNE / YBBN),Townsville Int'l / RAAF (TSV / YBTL),4:27 PM,16,6:55 PM,148
FD630J,14/07/2022,Thursday,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),11:54 AM,11,2:22 PM,148
FD617,8/07/2022,Friday,PC12,Paraburdoo (YPBO),Jandakot (JAD / YPJT),12:12 AM,0,2:42 AM,150
FD423,10/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Townsville Int'l / RAAF (TSV / YBTL),2:12 PM,14,4:43 PM,151
FD624J,17/07/2022,Sunday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),4:12 PM,16,6:46 PM,154
FD624J,8/07/2022,Friday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),12:22 AM,0,2:57 AM,155
FD619,12/07/2022,Tuesday,PC12,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),7:58 PM,19,10:35 PM,157
FD630J,5/07/2022,Tuesday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),6:21 PM,18,8:58 PM,157
FD624J,8/07/2022,Friday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),12:56 PM,12,3:34 PM,158
FD630J,14/07/2022,Thursday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),4:18 PM,16,6:56 PM,158
FD630J,15/07/2022,Friday,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),7:35 PM,19,10:14 PM,159
FD612,18/07/2022,Monday,PC12,Boolgeeda (OCM / YBGD),Jandakot (JAD / YPJT),5:57 PM,17,8:39 PM,162
FD849,5/07/2022,Tuesday,PC12,Adelaide Int'l (ADL / YPAD),Alice Springs (ASP / YBAS),3:09 PM,15,5:51 PM,162
FD480,15/07/2022,Friday,B350,Innisfail (YIFL),Brisbane (BNE / YBBN),11:46 AM,11,2:31 PM,165
FD607,5/07/2022,Tuesday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Broome Int'l (BME / YBRM),4:57 AM,4,7:42 AM,165
FD617,5/07/2022,Tuesday,PC12,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),10:53 AM,10,1:38 PM,165
FD856,11/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Adelaide Int'l (ADL / YPAD),9:22 AM,9,12:07 PM,165
FD416,8/07/2022,Friday,BE20,Mackay (MKY / YBMK),Roxborough Downs (YROX),1:19 PM,13,4:06 PM,167
FD493,17/07/2022,Sunday,BE20,Toowoomba (YTWB),Cunnamulla (CMA / YCMU),11:26 AM,11,2:13 PM,167
FD849,18/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Darwin Int'l / RAAF (DRW / YPDN),9:03 AM,9,11:55 AM,172
FD849,6/07/2022,Wednesday,PC12,Adelaide Int'l (ADL / YPAD),Alice Springs (ASP / YBAS),2:41 PM,14,5:38 PM,177
FD856,6/07/2022,Wednesday,PC12,Adelaide Int'l (ADL / YPAD),Alice Springs (ASP / YBAS),2:41 PM,14,5:38 PM,177
FD619,9/07/2022,Saturday,PC12,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),3:01 PM,15,6:09 PM,188
FD480,11/07/2022,Monday,B350,Cairns Int'l (CNS / YBCS),Brisbane (BNE / YBBN),11:07 AM,11,2:16 PM,189
FD608,13/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Port Hedland Int'l (PHE / YPPD),4:52 PM,16,8:05 PM,193
FD849,6/07/2022,Wednesday,PC12,Alice Springs (ASP / YBAS),Adelaide Int'l (ADL / YPAD),9:51 AM,9,1:04 PM,193
FD856,6/07/2022,Wednesday,PC12,Alice Springs (ASP / YBAS),Adelaide Int'l (ADL / YPAD),9:51 AM,9,1:04 PM,193
FD608,17/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Port Hedland Int'l (PHE / YPPD),3:40 AM,3,6:55 AM,195
FD856,11/07/2022,Monday,PC12,Adelaide Int'l (ADL / YPAD),Alice Springs (ASP / YBAS),2:46 PM,14,6:03 PM,197
FD608,14/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Port Hedland Int'l (PHE / YPPD),7:19 PM,19,10:37 PM,198
FD849,5/07/2022,Tuesday,PC12,Alice Springs (ASP / YBAS),Adelaide Int'l (ADL / YPAD),9:54 AM,9,1:13 PM,199
FD608,16/07/2022,Saturday,PC12,Port Hedland Int'l (PHE / YPPD),Jandakot (JAD / YPJT),11:01 PM,23,2:21 AM,200
FD624J,6/07/2022,Wednesday,PC24,Kununurra (KNX / YPKU),Jandakot (JAD / YPJT),12:45 AM,0,4:06 AM,201
FD480,5/07/2022,Tuesday,B350,Brisbane (BNE / YBBN),Townsville Int'l / RAAF (TSV / YBTL),5:24 PM,17,8:52 PM,208
FD629,15/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),6:25 PM,18,10:05 PM,220
FD607,13/07/2022,Wednesday,PC12,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),9:01 PM,21,1:02 AM,241
FD623,14/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),7:07 PM,19,11:16 PM,249
